Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
17274561962,"Feb 3, 2026, 4:45:37 PM",Legs ⛓️⛓️⛓️,Weight Training,"",4258,0,158.0,11,,,,activities/18370649175.fit.gz,,,4258.0,4258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,105.0,,,246.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17257052379,"Feb 2, 2026, 6:04:22 AM",Morning Elliptical,Elliptical,"",2483,0,158.0,34,,,,activities/18353008841.fit.gz,,,2483.0,2483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,148.0,,,408.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17253214580,"Feb 1, 2026, 5:35:48 PM",Evening Weight Training,Weight Training,"",2514,0,130.0,5,,,,activities/18349131967.fit.gz,,,2514.0,2514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,130.0,96.0,,,160.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17208689500,"Jan 28, 2026, 6:01:51 PM",Evening Run,Run,"",2997,6.27,165.0,14,,,,activities/18304235338.fit.gz,,,2997.0,2397.0,6272.1,5.2,2.617,6.0,29.0,23.0,44.0,45.5,-0.2,,,82.0,78.0,165.0,138.0,,187.0,460.0,,,14.0,,,,,,,,,172.0,2999.0,,,0.0,,1.0,6359.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.093,0.0,,,,6290.0,0.0,,138.0,129.0,2.653,,,,,,,,,,,,""
17151511024,"Jan 23, 2026, 4:24:33 PM",Afternoon Run,Run,"",1269,3.48,167.0,20,,,,activities/18246599453.fit.gz,,,1269.0,1233.0,3485.3,3.5,2.827,28.0,35.0,426.0,447.0,10.0,-0.2,,,84.0,80.0,167.0,151.0,,208.0,271.0,,,20.0,,,,,,,,,208.0,1271.0,,,0.0,,1.0,3566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.746,0.0,,,,3304.0,0.0,,86.0,156.0,2.892,,,,,,,,,,,,""
17140710780,"Jan 22, 2026, 4:15:13 PM",Afternoon Run,Run,Easy + Strides,2826,7.78,172.0,36,,,,activities/18235732392.fit.gz,,,2826.0,2788.0,7785.5,4.5,2.793,15.0,37.0,431.0,465.0,10.0,-0.3,,,84.0,78.0,172.0,149.0,,200.0,589.0,,,36.0,,,,,,,,,199.0,2828.0,,,0.0,,1.0,7854.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.755,521.0,,,,7356.0,0.0,,176.0,150.0,2.817,,,0.0,0.0,,,,,,,,""
17130014885,"Jan 21, 2026, 5:02:40 PM",Easy Run,Run,"",3590,10.01,163.0,48,,,,activities/18224952552.fit.gz,,,3590.0,3521.0,10012.0,4.7,2.844,57.0,61.0,446.0,480.0,10.7,0.0,,,83.0,78.0,163.0,148.0,,207.0,752.0,,,48.0,,,,,,,,,205.0,3593.0,,,0.0,,1.0,10203.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.789,438.0,,,,9226.0,0.0,,236.0,154.0,2.898,,,0.0,0.0,,,,,,,,""
17114109370,"Jan 20, 2026, 11:25:52 AM",Lunch Run,Run,"",632,1.66,151.0,4,,,,activities/18208930696.fit.gz,,,632.0,625.0,1665.7,3.9,2.665,0.0,17.0,437.0,455.0,10.0,-1.1,,,81.0,78.0,151.0,143.0,,186.0,126.0,,,4.0,,,,,,,,,183.0,633.0,,,0.0,,1.0,1643.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.636,0.0,,,,1634.0,0.0,,33.0,138.0,2.63,,,,,,,,,,,,""
17114109492,"Jan 20, 2026, 10:35:26 AM",Coros Running Fitness Test,Run,"",2515,8.00,189.0,77,,,,activities/18208930766.fit.gz,,,2515.0,2460.0,8002.0,4.5,3.253,9.0,7.0,450.0,457.0,10.0,0.0,,,85.0,80.0,189.0,167.0,,237.0,631.0,,,77.0,,,,,,,,,240.0,2517.0,,,0.0,,1.0,8040.9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.182,0.0,,,,6610.0,0.0,,227.0,180.0,3.269,,,0.0,0.0,,,,,,,,""
17114109361,"Jan 20, 2026, 10:19:11 AM",Lunch Run,Run,"",753,2.12,166.0,13,,,,activities/18208930699.fit.gz,,,753.0,746.0,2127.0,3.7,2.851,17.0,4.0,446.0,461.0,10.0,0.6,,,81.0,79.0,166.0,153.0,,216.0,166.0,,,13.0,,,,,,,,,214.0,754.0,,,0.0,,1.0,2192.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.825,0.0,,,,1984.0,0.0,,54.0,161.0,2.939,,,,,,,,,,,,""
17100188718,"Jan 19, 2026, 5:22:27 AM",Easy,Run,"",2872,8.00,158.0,34,,,,activities/18194935857.fit.gz,,,2872.0,2872.0,8007.0,3.9,2.788,34.0,40.0,440.0,476.0,10.0,-0.1,,,82.0,79.0,158.0,147.0,,205.0,602.0,,,34.0,,,,,,,,,206.0,2873.0,,,0.0,,1.0,8148.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.788,368.0,,,,7634.0,0.0,,191.0,155.0,2.837,,,0.0,0.0,,,,,,,,""
17096061555,"Jan 18, 2026, 5:09:15 PM",Lil recovery,Run,"",1529,3.38,137.0,5,,,,activities/18190762591.fit.gz,,,1529.0,1428.0,3385.3,4.2,2.371,3.0,20.0,431.0,452.0,11.8,-0.5,,,81.0,77.0,137.0,128.0,,170.0,238.0,,,5.0,,,,,,,,,164.0,1531.0,,,0.0,,1.0,3391.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.214,0.0,,,,3694.0,0.0,,64.0,123.0,2.375,,,0.0,0.0,,,,,,,,""
17078445743,"Jan 17, 2026, 8:24:18 AM",Long Run,Run,"",6740,19.20,178.0,109,,,,activities/18172903202.fit.gz,,,6740.0,6634.0,19200.0,3.9,2.894,96.0,106.0,447.0,472.0,18.2,0.0,,,84.0,80.0,178.0,153.0,,213.0,1478.0,,,109.0,,,,,,,,,214.0,6743.0,,,0.0,,1.0,19529.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.849,1593.5,,,,17914.0,0.0,,485.0,161.0,2.944,,,0.0,0.0,,,,,,,,""
17071420154,"Jan 16, 2026, 4:14:41 PM",Afternoon Weight Training,Weight Training,"",1973,0,124.0,3,,,,activities/18165810615.fit.gz,,,1973.0,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,124.0,91.0,,,102.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17055058194,"Jan 15, 2026, 5:42:52 AM",Easy + Strides,Run,"",3244,8.73,173.0,47,,,,activities/18149288255.fit.gz,,,3244.0,3226.0,8738.0,4.5,2.709,20.0,38.0,429.0,462.0,10.0,-0.2,,,85.0,79.0,173.0,150.0,,195.0,688.0,,,47.0,,,,,,,,,195.0,3246.0,,,0.0,,1.0,8812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.694,0.0,,,,8530.0,0.0,,194.0,147.0,2.732,,,0.0,0.0,,,,,,,,""
17043191528,"Jan 14, 2026, 5:34:26 AM",Easy,Run,"",2780,6.92,155.0,26,,,,activities/18137343315.fit.gz,,,2780.0,2776.0,6925.2,4.3,2.495,68.0,84.0,434.0,510.0,20.0,-0.2,,,84.0,78.0,155.0,145.0,,182.0,561.0,,,26.0,,,,,,,,,183.0,2781.0,,,0.0,,1.0,7160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.491,131.5,,,,7294.0,0.0,,146.0,138.0,2.579,,,0.0,0.0,,,,,,,,""
17035918365,"Jan 13, 2026, 3:19:06 PM",Legsss,Weight Training,"",2813,0,141.0,7,,,,activities/18130065159.fit.gz,,,2813.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,141.0,104.0,,,188.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,""
17030963771,"Jan 13, 2026, 5:38:49 AM",2 x 12min Threshold,Run,"",3238,9.42,176.0,60,,,,activities/18125035076.fit.gz,,,3238.0,3177.0,9420.0,8.3,2.965,23.0,31.0,481.0,505.0,11.1,-0.1,,,82.0,79.0,176.0,156.0,,214.0,711.0,,,60.0,,,,,,,,,217.0,3240.0,,,0.0,,1.0,9518.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.909,245.0,,,,8452.0,0.0,,239.0,163.0,2.996,,,0.0,0.0,,,,,,,,""
17023520161,"Jan 12, 2026, 2:32:59 PM",Easy,Run,"",2607,7.01,154.0,21,,,,activities/18117566848.fit.gz,,,2607.0,2585.0,7017.0,4.0,2.715,2.0,24.0,430.0,452.0,10.0,-0.3,,,83.0,79.0,154.0,144.0,,193.0,508.0,,,21.0,,,,,,,,,192.0,2610.0,,,0.0,,1.0,7022.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.692,931.0,,,,6886.0,0.0,,150.0,144.0,2.717,,,0.0,0.0,,,,,,,,""
17008823322,"Jan 11, 2026, 7:30:33 AM",Morning Run,Run,"",7009,18.02,160.0,82,,,,activities/18102707472.fit.gz,,,7009.0,6966.0,18019.7,6.6,2.587,127.0,152.0,425.0,476.0,20.0,-0.1,,,83.0,77.0,160.0,148.0,,189.0,1432.0,,,82.0,,,,,,,,,189.0,7010.0,,,0.0,,1.0,18438.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.571,23.5,,,,18028.0,0.0,,392.0,142.0,2.647,,,,,,,,,,,,""
16986725671,"Jan 9, 2026, 5:52:53 AM",Morning Run,Run,"",2439,6.15,163.0,32,,,,activities/18080326195.fit.gz,,,2439.0,2439.0,6157.8,4.6,2.525,29.0,27.0,438.0,459.0,10.5,0.0,,,89.0,78.0,163.0,149.0,,183.0,503.0,,,32.0,,,,,,,,,184.0,2440.0,,,0.0,,1.0,6271.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.525,265.5,,,,6398.0,0.0,,129.0,138.0,2.571,,,,,,,,,,,,""
16980643804,"Jan 8, 2026, 3:35:18 PM",Easy + Strides,Run,"",3295,8.69,173.0,46,,,,activities/18074221509.fit.gz,,,3295.0,3242.0,8695.5,4.6,2.682,35.0,54.0,432.0,463.0,10.0,-0.2,,,83.0,78.0,173.0,150.0,,195.0,691.0,,,46.0,,,,,,,,,193.0,3297.0,,,0.0,,1.0,8833.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.639,11.5,,,,8500.0,0.0,,192.0,145.0,2.725,,,0.0,0.0,,,,,,,,""
16964532970,"Jan 7, 2026, 5:47:28 AM",Morning Run,Run,"",2346,6.34,161.0,39,,,,activities/18057971140.fit.gz,,,2346.0,2346.0,6339.1,3.0,2.702,0.0,0.0,0.0,0.0,0.0,0.0,,,86.0,81.0,161.0,151.0,,,400.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,6339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.702,0.0,,,,6396.0,0.0,,,,,,,,,,,,,,,,""
16958912019,"Jan 6, 2026, 4:37:36 PM",Legs,Weight Training,"",4015,0,140.0,9,,,,activities/18052303829.fit.gz,,,4015.0,4015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,100.0,,,268.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,""
16952742158,"Jan 6, 2026, 5:49:35 AM",3 x 8min Threshold,Run,"",2958,7.93,182.0,75,,,,activities/18046066471.fit.gz,,,2958.0,2958.0,7929.3,3.0,2.681,0.0,0.0,0.0,0.0,0.0,0.0,,,85.0,81.0,182.0,161.0,,,539.0,,,75.0,,,,,,,,,,,,,0.0,,1.0,7929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.681,0.0,,,,7994.0,0.0,,,,,,,0.0,0.0,,,,,,,,""
16948020407,"Jan 5, 2026, 4:39:01 PM",Upper Body,Weight Training,"",4103,0,127.0,7,,,,activities/18041307604.fit.gz,,,4103.0,4103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,127.0,89.0,,,212.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,""
16941759745,"Jan 5, 2026, 5:52:58 AM",Morning Run,Run,"",2722,7.14,154.0,25,,,,activities/18034988864.fit.gz,,,2722.0,2722.0,7144.2,2.9,2.625,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,80.0,154.0,145.0,,,425.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,7144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.625,0.0,,,,7334.0,0.0,,,,,,,,,,,,,,,,""
16922543158,"Jan 3, 2026, 10:35:28 AM",Lunch Run,Run,"",6146,16.00,184.0,179,,,,activities/18015530022.fit.gz,,,6146.0,6042.0,16008.2,3.1,2.649,0.0,0.0,0.0,0.0,0.0,0.0,,,86.0,80.0,184.0,162.0,,,1120.0,,,179.0,,,,,,,,,,,,,0.0,,1.0,16008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.605,0.0,,,,16390.0,0.0,,,,,,,,,,,,,,,,""
16914597246,"Jan 2, 2026, 4:36:45 PM",Recovery,Run,"",1331,3.32,164.0,28,,,,activities/18007501661.fit.gz,,,1331.0,1331.0,3326.1,2.9,2.499,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,79.0,164.0,153.0,,,226.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,3326.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.499,0.0,,,,3470.0,0.0,,,,,,,0.0,0.0,,,,,,,,""
16914310266,"Jan 2, 2026, 3:50:57 PM",Afternoon Weight Training,Weight Training,"",2497,0,138.0,5,,,,activities/18007214729.fit.gz,,,2497.0,2497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,101.0,,,141.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16904036273,"Jan 1, 2026, 2:31:20 PM",8 x 400m,Run,"",3402,9.62,183.0,76,,,,activities/17996785916.fit.gz,,,3402.0,3390.0,9619.8,5.54,2.838,0.0,0.0,452.6,454.4,15.7,0.0,,,84.0,80.0,183.0,159.0,,327.0,648.0,,,76.0,1107493.0,,,,,,,,329.0,3403.0,,,0.0,,1.0,9628.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.828,0.0,,,,8882.0,0.0,,577.0,247.0,2.84,,,0.0,,,,,,,,,""
16891899999,"Dec 31, 2025, 9:07:25 AM",Morning Run,Run,"",3936,9.89,162.0,34,,,,activities/17984420819.fit.gz,,,3936.0,3864.0,9890.6,3.42,2.56,47.0,45.0,449.0,466.6,12.8,0.0,,,83.0,79.0,162.0,146.0,,293.0,652.0,,,34.0,1131901.0,,,,,,,,290.0,3937.0,,,0.0,,1.0,10021.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.513,799.5,,,,10148.0,0.0,,519.0,218.0,2.593,,,0.0,,,,,,,,,media/91FD6040-88DA-46E7-9D52-D4723E7CD5F6.jpg
16884841733,"Dec 30, 2025, 2:15:17 PM",Legs + Core,Weight Training,"",2893,0,158.0,7,,,,activities/17977258843.fit.gz,,,2893.0,2893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,104.0,,,232.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,194.0,0.0,,,,,,,,,""
16880780525,"Dec 30, 2025, 6:57:33 AM",2x 12mim Threshold,Run,"",2749,7.86,171.0,49,,,,activities/17973136688.fit.gz,,,2749.0,2739.0,7861.1,4.3,2.87,26.0,17.0,436.6,455.0,14.8,0.1,,,85.0,81.0,171.0,155.0,,315.0,506.0,,,49.0,861534.0,,,,,,,,315.0,2751.0,,,0.0,,1.0,7966.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,520.2,,,,7420.0,0.0,,428.0,237.0,2.909,,,0.0,,,,,,,,,""
16876124224,"Dec 29, 2025, 4:38:43 PM",Easy Run,Run,"",2762,7.01,162.0,34,,,,activities/17968423602.fit.gz,,,2762.0,2741.0,7010.9,5.66,2.558,42.0,46.0,436.8,468.0,11.1,-0.1,,,85.0,80.0,162.0,148.0,,299.0,467.0,,,34.0,819817.0,,,,,,,,299.0,2763.0,,,0.0,,1.0,7094.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.538,23.7,,,,7234.0,0.0,,388.0,225.0,2.588,,,0.0,,,,,,,,,""
16865655895,"Dec 28, 2025, 2:45:56 PM",Recovery,Run,"",1877,4.20,,,,,,,,,1877.0,1877.0,4200.0,,2.238,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.238,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16861318045,"Dec 28, 2025, 8:05:30 AM",Upper Body,Weight Training,"",4271,0,139.0,8,,,,activities/17953356038.fit.gz,,,4271.0,4271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,139.0,95.0,,,262.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,258.0,0.0,,,,,,,,,""
16856473948,"Dec 27, 2025, 3:22:51 PM",Long Run w/ 4k a bit faster,Run,"",5468,15.05,171.0,84,,,,activities/17948402659.fit.gz,,,5468.0,5463.0,15053.5,5.44,2.756,63.0,61.0,433.2,464.2,30.0,0.0,,,83.0,79.0,171.0,152.0,,314.0,969.0,,,84.0,1718347.0,,,,,,,,316.0,5469.0,,,0.0,,1.0,15243.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.753,955.3,,,,14276.0,0.0,,859.0,238.0,2.79,,,0.0,,,,,,,,,""
16867533614,"Dec 26, 2025, 9:23:54 AM",Cross-Country,Nordic Ski,"",3878,10.93,,,,,,activities/16867533614.fit,,,3878.0,3241.0,10930.3,7.24,3.373,82.3,83.9,1117.7,1145.7,9.8,0.0,,,,,,,,,,,15.0,,,,,,,,,,,,,,0.0,,1.0,11068.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.819,7138.1,,,,,0.0,,,,3.594,,,0.0,,,,,,,,,""
16835008959,"Dec 25, 2025, 8:51:46 AM",8 x 400m Speed,Run,"",2716,7.50,184.0,71,,,,activities/17926526586.fit.gz,,,2716.0,2642.0,7502.8,4.12,2.84,3.0,0.0,453.0,456.2,50.0,0.0,,,85.0,81.0,184.0,162.0,,325.0,501.0,,,71.0,857083.0,,,,,,,,325.0,2717.0,,,0.0,,1.0,7512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.762,0.0,,,,7030.0,0.0,,449.0,244.0,2.843,,,0.0,,,,,,,,,""
16826260715,"Dec 24, 2025, 6:29:55 AM",Morning Run,Run,,3881,10.04,175.0,62,,,,activities/17917626996.fit.gz,,,3881.0,3854.0,10042.4,5.8,2.606,63.0,64.0,438.6,469.8,11.7,0.0,,,82.0,79.0,175.0,151.0,,298.0,663.0,,,62.0,1149252.0,,,,,,,,298.0,3882.0,,,0.0,,1.0,10194.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.588,819.2,,,,10062.0,0.0,,541.0,224.0,2.645,,,,,,,,,,,,""
16822099209,"Dec 23, 2025, 4:31:13 PM",3 x 8min Threshold,Run,"",3325,9.18,170.0,50,,,,activities/17913417716.fit.gz,,,3325.0,3301.0,9186.5,5.24,2.783,2.0,24.0,432.4,455.4,10.0,-0.2,,,93.0,79.0,170.0,150.0,,309.0,576.0,,,50.0,1014937.0,,,,,,,,309.0,3327.0,,,0.0,,1.0,9208.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.763,353.9,,,,8636.0,0.0,,498.0,232.0,2.79,,,0.0,,,,,,,,,""
16812910347,"Dec 22, 2025, 4:41:02 PM",Mobility + Upper Body,Weight Training,"",3579,0,137.0,7,,,,activities/17904128051.fit.gz,,,3579.0,3579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,137.0,95.0,,,213.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,244.0,0.0,,,,,,,,,""
16808068439,"Dec 22, 2025, 5:45:32 AM",Recovery,Run,"",1707,3.96,145.0,6,,,,activities/17899251528.fit.gz,,,1707.0,1702.0,3962.2,3.66,2.328,40.0,38.0,436.8,469.4,9.5,0.1,,,82.0,79.0,145.0,129.0,,273.0,251.0,,,6.0,466272.0,,,,,,,,272.0,1708.0,,,0.0,,1.0,4049.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.321,0.0,,,,4438.0,0.0,,198.0,205.0,2.379,,,0.0,,,,,,,,,""
16799523089,"Dec 21, 2025, 7:59:45 AM",Morning Run mit Reto,Run,"",2564,7.04,166.0,45,,,,activities/17890589934.fit.gz,,,2564.0,2558.0,7044.5,4.66,2.754,88.0,96.0,445.8,537.0,31.1,-0.1,,,84.0,79.0,166.0,153.0,,284.0,461.0,,,45.0,727304.0,,,,,,,,286.0,2565.0,,,0.0,,1.0,7299.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.747,954.5,,,,6792.0,0.0,,329.0,215.0,2.854,,,0.0,,,,,,,,,""
16791171299,"Dec 20, 2025, 8:03:25 AM",Long Run,Run,"",6665,16.07,187.0,128,,,,activities/17882097900.fit.gz,,,6665.0,6423.0,16077.4,4.58,2.503,306.0,312.0,436.8,608.0,49.5,0.0,,,99.0,78.0,187.0,156.0,,300.0,1089.0,,,128.0,1923794.0,,,,,,,,300.0,6659.0,,,0.0,,1.0,17405.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.412,3811.7,,,,16510.0,0.0,,942.0,226.0,2.71,,,0.0,,,,,,,,,media/2E2F3401-0F2B-494E-806A-8BEB85ECA9BB.jpg
16783877161,"Dec 19, 2025, 10:52:04 AM",Easyyy,Run,"",2779,7.53,171.0,78,,,,activities/17874643303.fit.gz,,,2779.0,2759.0,7531.8,5.88,2.73,41.0,37.0,439.4,472.2,33.3,0.0,,,81.0,79.0,171.0,163.0,,311.0,506.0,,,78.0,858075.0,,,,,,,,309.0,2780.0,,,0.0,,1.0,7644.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,0.0,,,,7220.0,0.0,,416.0,232.0,2.771,,,0.0,,,,,,,,,""
16778545216,"Dec 18, 2025, 5:12:04 PM",Upperbody,Weight Training,"",4322,0,156.0,11,,,,activities/17869266448.fit.gz,,,4322.0,4322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,156.0,106.0,,,311.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,286.0,0.0,,,,,,,,,""
16777983329,"Dec 18, 2025, 4:32:59 PM",Recovery,Run,"",1380,2.87,,,,,,,,,1380.0,1380.0,2875.0,,2.083,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.083,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16768954418,"Dec 17, 2025, 4:05:03 PM",Legs + Core,Weight Training,"",2850,0,144.0,6,,,,activities/17859556588.fit.gz,,,2850.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,96.0,,,177.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,220.0,0.0,,,,,,,,,""
16755102813,"Dec 16, 2025, 6:00:33 AM",Threshold,Run,"",2950,8.10,182.0,67,,,,activities/17845583629.fit.gz,,,2950.0,2886.0,8099.3,5.633,2.806,22.0,28.0,438.4,460.8,13.9,-0.1,,,83.0,79.0,182.0,160.0,,315.0,516.0,,,67.0,908471.0,,,,,,,,316.0,2951.0,,,0.0,,1.0,8168.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.746,101.7,,,,7564.0,0.0,,463.0,238.0,2.83,,,0.0,,,,,,,,,""
16750118735,"Dec 15, 2025, 4:22:51 PM",Recovery,Run,"",1576,3.41,139.0,5,,,,activities/17840575490.fit.gz,,,1576.0,1572.0,3411.6,3.12,2.17,22.0,38.0,434.6,468.6,11.1,-0.4,,,82.0,78.0,139.0,127.0,,258.0,212.0,,,5.0,406592.0,,,,,,,,257.0,1577.0,,,0.0,,1.0,3447.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.165,0.0,,,,4058.0,0.0,,163.0,193.0,2.193,,,0.0,,,,,,,,,""
16746650473,"Dec 15, 2025, 7:28:16 AM",Mobility & Upper Body,Weight Training,"",4170,0,133.0,7,,,,activities/17837054462.fit.gz,,,4170.0,4170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,133.0,90.0,,,208.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,272.0,0.0,,,,,,,,,""
